LDA_Component_1;LDA_Component_2;type;id_code
2.689.276.261.686.790;-0.6315071353301153;Normal;fa9bece586fc_preprocessed.png
2.689.276.261.686.370;-0.6315071353301092;Normal;fa9f1bc03f21_preprocessed.png
-9.873.542.715.442.280;-30.890.312.475.671.900;Moderate;fac399455195_preprocessed.png
26.892.762.616.864.000;-0.6315071353301114;Normal;fb1b8771c70a_preprocessed.png
26.892.762.616.864.500;-0.6315071353300685;Normal;fb61230b99dd_preprocessed.png
26.892.762.616.860.300;-0.6315071353300863;Normal;fb696a8e055a_preprocessed.png
-9.873.542.715.442.440;-3.089.031.247.567.350;Moderate;fb6b8200b7f8_preprocessed.png
-9.873.542.715.442.170;-30.890.312.475.671.700;Moderate;fb767cea406c_preprocessed.png
-9.873.542.715.442.310;-3.089.031.247.567.490;Moderate;fb88783de055_preprocessed.png
-9.873.542.715.442.510;-3.089.031.247.567.330;Moderate;fb88d23fc5fe_preprocessed.png
26.892.762.616.863.500;-0.6315071353299015;Normal;fba493e17448_preprocessed.png
2.689.276.261.686.330;-0.6315071353300914;Normal;fbcbc81cf9be_preprocessed.png
-35.985.199.657.332.800;17.361.260.465.018.300;Mild;fbdc796290d4_preprocessed.png
268.927.626.168.642;-0.6315071353299682;Normal;fbfa925506f6_preprocessed.png
-9.873.542.715.441.580;-30.890.312.475.673.900;Moderate;fc1b1841eadf_preprocessed.png
-35.985.199.657.331.300;17.361.260.465.018.400;Mild;fc4c2d35c6f8_preprocessed.png
26.892.762.616.866.100;-0.63150713533016;Normal;fc4d69128e7c_preprocessed.png
-3.598.519.965.732.960;1.736.126.046.501.860;Mild;fc603cbedb41_preprocessed.png
2.689.276.261.686.430;-0.631507135329926;Normal;fc782722a50c_preprocessed.png
2.689.276.261.686.720;-0.6315071353299069;Normal;fc898dfeb24f_preprocessed.png
2.689.276.261.686.650;-0.6315071353300978;Normal;fc8fce67fbf8_preprocessed.png
5.154.288.518.983.060;-0.5373155060167482;Severe;fca1a8738b8a_preprocessed.png
0.5466969186729416;-2.971.546.192.840.750;Proliferative;fca931da5c5e_preprocessed.png
-9.873.542.715.442.760;-30.890.312.475.672.900;Moderate;fcc32dffd24d_preprocessed.png
-35.985.199.657.327.600;17.361.260.465.018.600;Mild;fcc55ae641ae_preprocessed.png
-35.921.332.268.813.700;-18.602.691.914.472.100;Moderate;fcc6aa6755e6_preprocessed.png
26.892.762.616.863.000;-0.6315071353302779;Normal;fce73678f650_preprocessed.png
26.892.762.616.863.600;-0.6315071353301396;Normal;fce93caa4758_preprocessed.png
26.892.762.616.864.000;-0.6315071353301885;Normal;fd079d2e93a2_preprocessed.png
-9.873.542.715.442.860;-3.089.031.247.567.260;Moderate;fd0a70082e7c_preprocessed.png
-9.873.542.715.441.920;-30.890.312.475.673.100;Moderate;fd48cf452e9d_preprocessed.png
26.892.762.616.863.000;-0.6315071353300363;Normal;fd4c946c52bf_preprocessed.png
-3.598.519.965.732.840;17.361.260.465.018.200;Mild;fd62bd0db4f1_preprocessed.png
0.5466969186728847;-2.971.546.192.840.970;Proliferative;fd87b6b2e664_preprocessed.png
-35.921.332.268.781.100;-18.602.691.914.485.900;Moderate;fda39982a810_preprocessed.png
2.689.276.261.686.380;-0.6315071353301507;Normal;fdbc252813b1_preprocessed.png
-9.873.542.715.442.260;-3.089.031.247.567.390;Moderate;fdc685055659_preprocessed.png
26.892.762.616.863.600;-0.6315071353299884;Normal;fdd18ccbbdc5_preprocessed.png
26.892.762.616.867.700;-0.6315071353301174;Normal;fdd534271f3d_preprocessed.png
0.5466969186731601;-29.715.461.928.409.200;Proliferative;fe06dad6851c_preprocessed.png
0.5466969186730286;-29.715.461.928.410.100;Proliferative;fe0e2dee1834_preprocessed.png
26.892.762.616.864.700;-0.6315071353301029;Normal;fe0fc67c7980_preprocessed.png
-35.985.199.657.329.100;17.361.260.465.018.300;Mild;fe2df69676cf_preprocessed.png
26.892.762.616.863.500;-0.6315071353300892;Normal;fe37f4492920_preprocessed.png
26.892.762.616.862.200;-0.6315071353300431;Normal;fe3b0e50be78_preprocessed.png
0.5466969186728441;-297.154.619.284.079;Proliferative;fe3f62695b2d_preprocessed.png
-9.873.542.715.442.140;-30.890.312.475.671.200;Moderate;fe674c2f73f5_preprocessed.png
2.689.276.261.686.610;-0.6315071353300266;Normal;fea14b3d44b0_preprocessed.png
-9.873.542.715.442.920;-3.089.031.247.567.150;Moderate;febfb20dc311_preprocessed.png
26.892.762.616.864.900;-0.6315071353300419;Normal;fecf4c5ae84b_preprocessed.png
-9.873.542.715.442.870;-30.890.312.475.671.500;Moderate;fed5bb685832_preprocessed.png
-98.735.427.154.427;-30.890.312.475.672.200;Moderate;fefded6bf135_preprocessed.png
5.154.288.518.983.380;-0.5373155060166251;Severe;ff03f74667df_preprocessed.png
-3.592.133.226.877.870;-18.602.691.914.486.300;Normal;ff0740cb484a_preprocessed.png
26.892.762.616.863.900;-0.6315071353299846;Normal;ff1e940105f9_preprocessed.png
2.689.276.261.686.530;-0.6315071353299568;Normal;ff344e5c9341_preprocessed.png
26.892.762.616.864.000;-0.6315071353300312;Normal;ff4832d55461_preprocessed.png
0.5466969186733963;-29.715.461.928.410.400;Proliferative;ff4955e76894_preprocessed.png
26.892.762.616.865.700;-0.6315071353300196;Normal;ff4cd992667b_preprocessed.png
-6.736.031.340.587.870;7.136.114.608.725.550;Mild;ff52392372d3_preprocessed.png
26.892.762.616.862.500;-0.6315071353299762;Normal;ff59d44a70a7_preprocessed.png
26.892.762.616.862.200;-0.6315071353302399;Normal;ff631653374e_preprocessed.png
-35.985.199.657.333.600;1.736.126.046.501.840;Mild;ff77e8e5b5f3_preprocessed.png
-98.735.427.154.422;-3.089.031.247.567.290;Moderate;ff8a0b45c789_preprocessed.png
2.689.276.261.686.770;-0.6315071353299695;Normal;ffa47f6a7bf4_preprocessed.png
515.428.851.898.256;-0.5373155060165119;Severe;ffc04fed30e6_preprocessed.png
26.892.762.616.863.400;-0.6315071353299837;Normal;ffcf7b45f213_preprocessed.png
5.154.288.518.982.990;-0.5373155060163457;Severe;ffd97f8cd5aa_preprocessed.png
2.689.276.261.686.730;-0.6315071353299484;Normal;ffec9a18a3ce_preprocessed.png
2.689.276.261.686.440;-0.6315071353302102;Normal;0005cfc8afb6_preprocessed.png
26.892.762.616.863.000;-0.6315071353299331;Normal;003f0afdcd15_preprocessed.png
-9.873.542.715.442.800;-30.890.312.475.673.800;Moderate;006efc72b638_preprocessed.png
515.428.851.898.259;-0.5373155060165713;Severe;00836aaacf06_preprocessed.png
-3.598.519.965.732.940;17.361.260.465.018.500;Mild;009245722fa4_preprocessed.png
2.689.276.261.686.310;-0.6315071353302049;Normal;009c019a7309_preprocessed.png
0.5466969186732004;-29.715.461.928.410.200;Proliferative;010d915e229a_preprocessed.png
26.892.762.616.862.900;-0.6315071353301298;Normal;0111b949947e_preprocessed.png
2.689.276.261.686.580;-0.6315071353301787;Normal;01499815e469_preprocessed.png
-9.873.542.715.442.430;-30.890.312.475.673.400;Moderate;0167076e7089_preprocessed.png
33.055.293.260.105.500;-0.607959228001743;Normal;01c31b10ab99_preprocessed.png
26.892.762.616.866.500;-0.6315071353301183;Normal;01c5ba195207_preprocessed.png
-9.873.542.715.442.600;-30.890.312.475.673.800;Moderate;01e4d86b3a30_preprocessed.png
2.689.276.261.686.340;-0.6315071353302346;Normal;020921b796d5_preprocessed.png
2.689.276.261.686.270;-0.6315071353303292;Normal;020f6983114d_preprocessed.png
-9.873.542.715.442.610;-30.890.312.475.672.200;Moderate;021c207614d6_preprocessed.png
26.892.762.616.861.700;-0.6315071353299748;Normal;0229c0a80d42_preprocessed.png
-9.873.542.715.442.610;-3.089.031.247.567.100;Moderate;024d0a225db1_preprocessed.png
2.689.276.261.686.790;-0.6315071353300028;Normal;0268f4382c67_preprocessed.png
-23.596.270.982.299.300;-18.131.733.767.919.600;Severe;0299d97f31f7_preprocessed.png
-35.985.199.657.328.300;17.361.260.465.018.400;Mild;03042a663e54_preprocessed.png
5.154.288.518.982.710;-0.5373155060166401;Severe;030e06ddbb04_preprocessed.png
-3.598.519.965.733.070;17.361.260.465.018.200;Mild;033cdbbbdfaa_preprocessed.png
-9.873.542.715.442.520;-30.890.312.475.673.200;Moderate;03be80919be4_preprocessed.png
-9.873.542.715.442.640;-30.890.312.475.673.000;Moderate;03eaa4eef484_preprocessed.png
0.546696918673345;-297.154.619.284.111;Proliferative;0434995d0654_preprocessed.png
2.689.276.261.686.250;-0.6315071353301329;Normal;04a0773c71fb_preprocessed.png
26.892.762.616.877.700;-0.6315071353303987;Normal;04e1b77ef107_preprocessed.png
-35.985.199.657.333.500;17.361.260.465.018.300;Mild;051d9d12a6ee_preprocessed.png
0.5466969186732206;-29.715.461.928.408.600;Proliferative;052e00f47cfa_preprocessed.png
2.689.276.261.686.540;-0.631507135330065;Normal;06035cfbcc18_preprocessed.png
-35.985.199.657.329.100;17.361.260.465.018.400;Mild;061e7dab2b76_preprocessed.png
515.428.851.898.279;-0.5373155060166845;Severe;0622a0f615db_preprocessed.png
-35.985.199.657.332.100;17.361.260.465.018.600;Mild;062ed40f5272_preprocessed.png
26.892.762.616.864.400;-0.6315071353301284;Normal;0654cdd3c01a_preprocessed.png
2.689.276.261.686.520;-0.6315071353300983;Normal;065cb18bb0b2_preprocessed.png
-9.873.542.715.442.670;-3.089.031.247.567.610;Moderate;069037e82135_preprocessed.png
2.689.276.261.686.470;-0.6315071353300397;Normal;069ebdb1023d_preprocessed.png
26.892.762.616.862.500;-0.6315071353301902;Normal;06cdd3f3f262_preprocessed.png
-35.985.199.657.327.200;173.612.604.650.182;Mild;06daa7390238_preprocessed.png
-9.873.542.715.442.420;-30.890.312.475.673.000;Moderate;06e60df1823e_preprocessed.png
-35.985.199.657.330.600;17.361.260.465.018.400;Mild;0737dfb0a164_preprocessed.png
26.892.762.616.864.900;-0.6315071353299861;Normal;0749255f718d_preprocessed.png
26.892.762.616.868.100;-0.6315071353299366;Normal;07685fac659a_preprocessed.png
26.892.762.616.861.800;-0.6315071353300368;Normal;079e029f3b2e_preprocessed.png
2.689.276.261.686.790;-0.6315071353300539;Normal;07d8d154e752_preprocessed.png
26.892.762.616.862.000;-0.6315071353300701;Normal;081c7ec32f27_preprocessed.png
-35.985.199.657.329.300;1.736.126.046.501.830;Mild;082c7ccb536a_preprocessed.png
-9.873.542.715.442.410;-30.890.312.475.674.800;Moderate;082fc6f323a1_preprocessed.png
-3.592.133.226.878.130;-18.602.691.914.487.800;Moderate;086727c22b75_preprocessed.png
-987.354.271.544.277;-3.089.031.247.567.270;Moderate;087966da55c2_preprocessed.png
2.689.276.261.686.310;-0.6315071353303039;Normal;08a5afa9d62c_preprocessed.png
-35.985.199.657.325.300;17.361.260.465.018.000;Mild;08cfae721bd8_preprocessed.png
51.542.885.189.823.600;-0.5373155060164021;Severe;08dc27511636_preprocessed.png
-9.873.542.715.442.610;-3.089.031.247.567.140;Moderate;0904fcd03369_preprocessed.png
-9.873.542.715.442.770;-3.089.031.247.567.250;Moderate;0928150bb29a_preprocessed.png
26.892.762.616.865.300;-0.6315071353301138;Normal;0946ae407745_preprocessed.png
-3.592.133.226.877.900;-18.602.691.914.487.500;Moderate;0952ca2ece1c_preprocessed.png
2.689.276.261.686.310;-0.6315071353301296;Normal;096d6bb6546b_preprocessed.png
-3.598.519.965.733.180;17.361.260.465.018.200;Mild;097614f1dcae_preprocessed.png
-3.598.519.965.732.580;17.361.260.465.018.200;Mild;09855c888f9f_preprocessed.png
26.892.762.616.863.200;-0.6315071353298727;Normal;09b5e952f996_preprocessed.png
26.892.762.616.863.400;-0.6315071353301742;Normal;09d32c9008ca_preprocessed.png
515.428.851.898.268;-0.5373155060165278;Severe;0a0780ad3395_preprocessed.png
51.542.885.189.826.200;-0.5373155060165318;Severe;0a262e8b2a5a_preprocessed.png
26.892.762.616.864.700;-0.631507135329902;Normal;0a2b5e1a0be8_preprocessed.png
26.892.762.616.863.400;-0.6315071353301072;Normal;0ad36156ad5d_preprocessed.png
26.892.762.616.866.500;-0.6315071353299571;Normal;0aebb1b2aef1_preprocessed.png
26.892.762.616.863.900;-0.6315071353302537;Normal;0af080866c24_preprocessed.png
268.927.626.168.659;-0.6315071353301902;Normal;0af338c60d2d_preprocessed.png
26.892.762.616.861.000;-0.6315071353297841;Normal;0b121d798018_preprocessed.png
26.892.762.616.868.100;-0.6315071353298212;Normal;0b65c09c7bac_preprocessed.png
26.892.762.616.861.700;-0.6315071353300281;Normal;0b88274d5d7d_preprocessed.png
-359.851.996.573.297;17.361.260.465.018.400;Mild;0ba16f32500e_preprocessed.png
-3.598.519.965.733.080;1.736.126.046.501.850;Mild;0bab4b301d71_preprocessed.png
2.689.276.261.686.220;-0.631507135330001;Normal;0bfa8ea173d6_preprocessed.png
2.689.276.261.686.750;-0.6315071353300659;Normal;0c39fa1f2cfa_preprocessed.png
5.154.288.518.982.720;-0.537315506016534;Severe;0c7e40a82c60_preprocessed.png
26.892.762.616.865.900;-0.6315071353299646;Normal;0c7e66a53ce3_preprocessed.png
-9.873.542.715.442.670;-30.890.312.475.671.800;Moderate;0ca261d6e31d_preprocessed.png
26.892.762.616.865.900;-0.6315071353299492;Normal;0cad3584e761_preprocessed.png
26.892.762.616.867.200;-0.631507135330124;Normal;0ccfca342907_preprocessed.png
-9.873.542.715.442.430;-308.903.124.756.761;Moderate;0d1610cda7fc_preprocessed.png
-987.354.271.544.233;-30.890.312.475.671.100;Moderate;0d1c7806f918_preprocessed.png
-35.985.199.657.333.300;17.361.260.465.018.500;Mild;0d2c1ae24459_preprocessed.png
26.892.762.616.866.400;-0.6315071353304014;Normal;0d38fb1ec22d_preprocessed.png
5.154.288.518.982.720;-0.5373155060166344;Severe;0d564d76c97c_preprocessed.png
-35.985.199.657.331.400;1.736.126.046.501.820;Mild;0ddb0dbbef76_preprocessed.png
-3.592.133.226.878.020;-18.602.691.914.484.900;Moderate;0df488d86631_preprocessed.png
-987.354.271.544.292;-30.890.312.475.673.200;Moderate;0e052b0dec40_preprocessed.png
-9.873.542.715.442.720;-30.890.312.475.674.500;Moderate;0e107399795b_preprocessed.png
-9.873.542.715.442.300;-30.890.312.475.672.100;Moderate;0e428b886e07_preprocessed.png
0.5466969186731814;-297.154.619.284.109;Proliferative;0e86fbc6cb8b_preprocessed.png
26.892.762.616.863.000;-0.6315071353300754;Normal;0e9d6c70eaf7_preprocessed.png
26.892.762.616.860.200;-0.6315071353299562;Normal;0eb6e41a8658_preprocessed.png
0.5466969186728239;-29.715.461.928.409.400;Proliferative;0ecaf177e85f_preprocessed.png
2.689.276.261.686.320;-0.6315071353300432;Normal;0ed192cd67a2_preprocessed.png
2.689.276.261.685.890;-0.631507135330001;Normal;0edc0c33e929_preprocessed.png
0.5466969186735415;-29.715.461.928.408.400;Proliferative;0ee72c039036_preprocessed.png
2.689.276.261.686.430;-0.6315071353300867;Normal;0ef1f5075178_preprocessed.png
-9.873.542.715.442.400;-30.890.312.475.673.100;Moderate;0f1613975335_preprocessed.png
-9.873.542.715.442.410;-30.890.312.475.674.100;Moderate;0f1a967313c3_preprocessed.png
-9.873.542.715.442.280;-308.903.124.756.743;Moderate;0f23c3028206_preprocessed.png
-987.354.271.544.279;-3.089.031.247.567.270;Moderate;0f61878bfd0e_preprocessed.png
5.154.288.518.982.930;-0.5373155060166445;Severe;0f8fc606e17c_preprocessed.png
26.892.762.616.864.100;-0.6315071353301962;Normal;0f96e3e4a5a0_preprocessed.png
2.689.276.261.686.200;-0.6315071353301929;Normal;0fa8a299f431_preprocessed.png
-9.873.542.715.442.250;-3.089.031.247.567.390;Moderate;0fb31b7aef5f_preprocessed.png
-9.873.542.715.442.360;-30.890.312.475.671.300;Moderate;0fb78ccb86f8_preprocessed.png
-3.598.519.965.733.030;17.361.260.465.018.300;Mild;0fd68a854aa1_preprocessed.png
-9.873.542.715.442.360;-3.089.031.247.567.240;Moderate;100d678b8125_preprocessed.png
-9.873.542.715.443.100;-30.890.312.475.671.400;Moderate;10205b883f26_preprocessed.png
-9.873.542.715.442.090;-30.890.312.475.672.000;Moderate;10249038e07f_preprocessed.png
26.892.762.616.867.400;-0.631507135330095;Normal;10407824638c_preprocessed.png
-9.873.542.715.442.870;-3.089.031.247.567.250;Moderate;106dac320289_preprocessed.png
2.689.276.261.685.970;-0.6315071353298778;Normal;10c9d368f264_preprocessed.png
2.689.276.261.686.180;-0.6315071353301093;Normal;10df48fe8c6c_preprocessed.png
-9.873.542.715.442.960;-30.890.312.475.672.600;Moderate;1136833be435_preprocessed.png
-9.873.542.715.442.610;-3.089.031.247.567.240;Moderate;113971387d87_preprocessed.png
-9.873.542.715.442.730;-30.890.312.475.671.200;Moderate;119c13369239_preprocessed.png
26.892.762.616.866.000;-0.6315071353299513;Normal;11dc8d4a66a7_preprocessed.png
26.892.762.616.865.100;-0.6315071353301542;Normal;11f10a8be429_preprocessed.png
26.892.762.616.859.500;-0.6315071353300361;Normal;12411c037cfb_preprocessed.png
39.217.823.903.345.100;-0.5844113206732757;Normal;1248275c3f91_preprocessed.png
-6.736.031.340.587.450;71.361.146.087.254.900;Mild;1278c303e03e_preprocessed.png
-987.354.271.544.233;-30.890.312.475.675.400;Moderate;127976eab419_preprocessed.png
26.892.762.616.864.900;-0.6315071353299502;Normal;1282d33e6fbc_preprocessed.png
2.689.276.261.686.190;-0.6315071353299635;Normal;128b94971423_preprocessed.png
-9.873.542.715.442.510;-308.903.124.756.741;Moderate;13065b0ff1e0_preprocessed.png
-3.598.519.965.732.690;17.361.260.465.018.400;Mild;130887394f97_preprocessed.png
26.892.762.616.868.800;-0.6315071353296831;Normal;1326dad5651f_preprocessed.png
26.892.762.616.863.900;-0.6315071353302604;Normal;132e1876157b_preprocessed.png
-9.873.542.715.442.600;-30.890.312.475.671.900;Moderate;133f96f06473_preprocessed.png
2.689.276.261.686.490;-0.631507135330124;Normal;1388399910c7_preprocessed.png
-3.598.519.965.732.680;17.361.260.465.018.100;Mild;13a444b80681_preprocessed.png
-3.592.133.226.878.050;-18.602.691.914.486.900;Normal;13e28ec4534a_preprocessed.png
-35.985.199.657.331.600;1.736.126.046.501.840;Mild;140c4f64fca3_preprocessed.png
39.217.823.903.346.000;-0.5844113206733632;Severe;1466c7e5936e_preprocessed.png
2.689.276.261.686.780;-0.6315071353300596;Normal;146edf3ba156_preprocessed.png
26.892.762.616.863.100;-0.6315071353300254;Normal;148e913a3cb7_preprocessed.png
26.892.762.616.861.800;-0.6315071353298792;Normal;1491b52c49e4_preprocessed.png
-35.985.199.657.330.200;17.361.260.465.018.400;Mild;14a4f23b07a5_preprocessed.png
26.892.762.616.865.500;-0.631507135330097;Normal;14ab77198610_preprocessed.png
26.892.762.616.864.200;-0.6315071353299277;Normal;153a1a1157d8_preprocessed.png
-9.873.542.715.442.630;-308.903.124.756.723;Moderate;15586b5a4a6a_preprocessed.png
26.892.762.616.864.500;-0.6315071353301951;Normal;156350bc41c9_preprocessed.png
26.892.762.616.867.100;-0.6315071353300765;Normal;15a5df617fb1_preprocessed.png
26.892.762.616.864.700;-0.6315071353301009;Normal;1620fa014ccb_preprocessed.png
-35.985.199.657.320.500;17.361.260.465.018.200;Mild;163a8bffdc88_preprocessed.png
-9.873.542.715.442.350;-30.890.312.475.673.300;Moderate;167d9edb5cc1_preprocessed.png
-359.213.322.687.793;-18.602.691.914.486.200;Moderate;16ae04d67de3_preprocessed.png
26.892.762.616.868.700;-0.6315071353300439;Normal;16ae52b6ac9b_preprocessed.png
2.689.276.261.686.870;-0.6315071353298594;Normal;16cfea326456_preprocessed.png
-9.873.542.715.442.890;-30.890.312.475.673.100;Moderate;16d36c3d0553_preprocessed.png
2.689.276.261.686.760;-0.6315071353301795;Normal;1719183e95b6_preprocessed.png
-9.873.542.715.442.430;-3.089.031.247.567.140;Moderate;172eb75bc414_preprocessed.png
-9.873.542.715.442.410;-30.890.312.475.673.000;Moderate;17403c0714f1_preprocessed.png
26.892.762.616.866.200;-0.6315071353300379;Normal;174be0d1e02d_preprocessed.png
-9.873.542.715.442.420;-30.890.312.475.673.100;Moderate;1784c33b4f27_preprocessed.png
-9.873.542.715.442.530;-3.089.031.247.567.260;Moderate;178bf0bd8902_preprocessed.png
2.689.276.261.686.720;-0.6315071353302382;Normal;17b08e34f0ed_preprocessed.png
-35.985.199.657.328.200;17.361.260.465.018.500;Mild;17bed9f69d84_preprocessed.png
268.927.626.168.679;-0.6315071353303674;Normal;17f0a333f224_preprocessed.png
2.689.276.261.686.730;-0.6315071353299638;Normal;17fb965efdf3_preprocessed.png
-35.985.199.657.328.400;173.612.604.650.181;Mild;18009c3e5653_preprocessed.png
0.546696918673323;-29.715.461.928.409.700;Proliferative;1822b6c60784_preprocessed.png
26.892.762.616.865.500;-0.6315071353299018;Normal;1876ac30fdc5_preprocessed.png
-9.873.542.715.442.490;-30.890.312.475.673.900;Moderate;18b0e7e82204_preprocessed.png
-35.985.199.657.327.600;17.361.260.465.018.400;Mild;18c7998ba166_preprocessed.png
26.892.762.616.868.600;-0.6315071353303048;Normal;18d885cd7f0c_preprocessed.png
-35.985.199.657.326.400;17.361.260.465.018.100;Mild;18e65ae600f3_preprocessed.png
26.892.762.616.869.600;-0.6315071353302013;Normal;18f09deddab7_preprocessed.png
-22.125.231.783.608.800;-22.306.948.585.794.700;Moderate;1927c7ed6570_preprocessed.png
